branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,145,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3227,193,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,339,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3578,194,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,215,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,3353,195,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,232,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3348,196,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,417,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3726,197,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,188,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,3430,198,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,257,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3434,199,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,408,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3623,200,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,523,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,3777,201,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,1103,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,4216,202,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,cat_catchRsp,1880,['Cat meowing'],choice-response,Cat meowing,620ec2cd3f3e26074333ad10,cat_meowing,4642,203,Catch_cat
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,720,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,4036,204,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,603,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3691,205,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,283,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,3330,206,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,125,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3407,207,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,65,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3087,208,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,1025,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,4157,209,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,317,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3478,210,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,243,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3501,211,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,167,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3338,212,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,197,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,3426,213,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,266,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3357,214,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,cat_catchRsp,526,['Cat meowing'],choice-response,Cat meowing,620ec2cd3f3e26074333ad10,cat_meowing,3293,215,Catch_cat
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,1262,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,4583,216,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,131,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3477,217,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,288,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3457,218,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,407,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3638,219,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,362,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3628,220,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,359,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3482,221,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,225,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,3418,222,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,448,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,3572,223,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,570,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,3653,224,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,140,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3373,225,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,693,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3860,226,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,cat_catchRsp,1838,['Cat meowing'],choice-response,Cat meowing,620ec2cd3f3e26074333ad10,cat_meowing,4612,227,Catch_cat
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,2281,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,5506,228,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,990,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,4163,229,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,237,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,3300,230,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,600,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3934,231,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,391,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3421,232,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,445,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3564,233,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,505,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,3586,234,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,319,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3400,235,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,277,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3492,236,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,720,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3893,237,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,214,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3502,238,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,cat_catchRsp,332,['Cat meowing'],choice-response,Cat meowing,620ec2cd3f3e26074333ad10,cat_meowing,3096,239,Catch_cat
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,518,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,3772,240,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,174,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3284,241,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,0,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3235,242,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,253,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3416,243,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,183,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3538,244,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,300,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,3446,245,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,224,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,3407,246,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,761,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,4078,247,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,148,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3384,248,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,237,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3333,249,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,274,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,3528,250,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,cat_catchRsp,493,['Cat meowing'],choice-response,Cat meowing,620ec2cd3f3e26074333ad10,cat_meowing,3256,251,Catch_cat
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,212,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3438,252,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,531,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3848,253,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,207,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3330,254,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,350,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3570,255,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,1253,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,4348,256,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,438,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3805,257,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,203,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3371,258,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,143,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3242,259,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,237,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,3500,260,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,159,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3330,261,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,514,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,3576,262,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_l_J,603,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3883,263,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,bird_catchRsp,1589,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,4362,264,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,487,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,3742,265,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,706,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3941,266,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,376,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3628,267,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,385,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3520,268,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,305,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3338,269,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,274,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3573,270,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,199,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3540,271,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,453,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3709,272,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,False,keypress,testresponse_s_F,144,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3258,273,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_l_J,1539,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,4723,274,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,testresponse_s_F,386,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,3439,275,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,f64e251d4446c78a187b99b546ad1be5909ef9ed2f767dd002174648ea9f1b56,1846.0937469005585,True,keypress,bird_catchRsp,887,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3651,276,Catch_bird
